chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text12_semantic_0002,text12,text12.md,2,semantic,21,16,"Data from T ravis County , Texas, show that ICE targets large numbers of U.S. citizens."
text12_semantic_0003,text12,text12.md,3,semantic,48,30,"From October 2005 to August 2017, 814 targets of ICE detainers in T ravis County-3.3 percent of all requestsclaimed U.S. citizenship and presented officers with a Social Security number (SSN)."
text12_semantic_0004,text12,text12.md,4,semantic,16,14,ICE subsequently canceled or declined to execute about a quarter of those detainer requests.
text12_semantic_0005,text12,text12.md,5,semantic,42,34,"Based on statements from ICE officials, the best explanation for not executing these detainers is that ICE targeted at least 228 U.S. citizens in the county before canceling or declining to execute those detainers."
text12_semantic_0006,text12,text12.md,6,semantic,27,23,SB 4 will likely increase the detention of U.S. citizens for supposed violations of immigration law by preventing local police from releasing them.
text12_semantic_0007,text12,text12.md,7,semantic,51,35,"Applying the rate of wrongful detainers in T ravis County to all detainers in the state of Texas from 2006 to 2017 implies that ICE wrongfully placed detainers on at least 3,506 U.S. citizens statewide."
text12_semantic_0008,text12,text12.md,8,semantic,38,31,"Other evidence shows that ICE regularly releases U.S. citizens after it executes a detainer, meaning that the true number of U.S. citizens initially targeted is likely even higher than that estimate."
text12_semantic_0009,text12,text12.md,9,semantic,102,88,"The fact that ICE often discovers its own mistakes only mitigates the harm inflicted on U.S. citizens wrongfully detained under the suspicion that they are illegal immigrants-and does not protect these jurisdictions from lawsuits under SB 4. Local law enforcement in

Texas needs the flexibility to sort through these citizenship claims without the threat of jail time imposed by SB 4.

Every state and local law enforcement agency submits the names and fingerprints of arrested persons to the Federal Bureau of Investigation (FBI) to check for outstanding warrants."
text12_semantic_0010,text12,text12.md,10,semantic,13,11,"In recent years, the FBI has shared this information with ICE."
text12_semantic_0011,text12,text12.md,11,semantic,32,25,"If ICE wants to arrest someone in state or local custody, it sends the jurisdiction an I-247 Notice of Action Immigration Detainer Form (ICE detainer)."
text12_semantic_0012,text12,text12.md,12,semantic,389,291,"The ICE detainer requests that the locality detain the arrested person for up to 48 hours after his or her expected release date to allow ICE to make an arrest./hairspace 1 Unlike with criminal warrants, an ICE agent can issue a detainer without first presenting evidence of probable cause to a federal judge./hairspace 2

In January 2017, T ravis County Sheriff Sally Hernandez announced that the county would not hold people-excepting those charged with certain violent crimes-pursuant to a detainer unless ICE obtained a judicial warrant or court order./hairspace 3 In response, the Texas legislature passed SB 4./hairspace 4 It requires all state and local law enforcement agencies in Texas to comply with any ICE request./hairspace 5 SB 4 creates a Class A misdemeanor that imposes a term of up to a year in prison for any state official who does not honor an ICE detainer./hairspace 6 T ravis County has again complied with detainers since September 2017./hairspace 7

SB 4 provides a very limited exception for people who can provide proof of their citizenship at the time of the detainer, but it can sometimes be difficult or impossible for detained U.S. citizens to obtain such proof while in custody ./hairspace 8 In 2015, for example, ICE issued a detainer for U.S.-born Ricardo Garza; Texas jails in Grand Prairie and Dallas ultimately detained him for more than a month as he understandably had trouble obtaining a copy of his birth certificate from behind bars./hairspace 9

Local police officers often cannot tell whether naturalized immigrants or those born abroad to American citizens are themselves U.S. citizens because the citizenship laws are complex./hairspace 10 Some people's citizenship claims rest on evidence that they may not even possess, such as their parents' naturalization certificates."
text12_semantic_0013,text12,text12.md,13,semantic,164,131,"ICE detained Lorenzo Palma in Texas for almost two years while he attempted to prove his derivative citizenship claim./hairspace 11 These cases can be so difficult that even the Board of Immigration Appeals admitted in 2015 that it had misinterpreted citizenship law and wrongfully denied some people's U.S. citizenship claims for seven years./hairspace 12

The state of Texas has argued that if it is reasonable for ICE to detain an arrestee on the basis of a detainer, then it is also reasonable for local officials to do so./hairspace 13 Even if ICE always issued detainers on a reasonable basis, this assumption is unwarranted because local officials often have additional information that could make it unreasonable for them to detain that arrestee on suspicion that he or she is an illegal immigrant."
text12_semantic_0014,text12,text12.md,14,semantic,26,23,"For instance, local officials may have access to the person's personal history and may have had an opportunity to interview him or her."
text12_semantic_0015,text12,text12.md,15,semantic,36,32,Texas officials regularly encounter the targets of ICE detainers who allege birth on U.S. soil as well as citizenship and so have an obligation to evaluate those claims on an individual basis.
text12_semantic_0016,text12,text12.md,16,semantic,60,40,"This brief uses data on ICE detainers from the T ravis County Sheriff's Office in Texas, covering the period from October 1, 2005, through August 25, 2017./hairspace 14 The Cato Institute obtained the data through the Texas Public Information Act."
text12_semantic_0017,text12,text12.md,17,semantic,162,117,"Travis County collects citizenship information as a routine element of the booking process before ICE issues a detainer, which means that the citizenship claims are not made as a defense against a detainer./hairspace 15 If ICE investigates the detained person's citizenship claim and determines that an ICE detainer subject is a U.S. citizen, it may issue a cancellation form, but that form does not record the reason for the cancellation./hairspace 16 At that time, T ravis County records the cancellation as a 'warrant withdrawn.' In other cases, ICE may simply decline to execute the detainer without a formal cancellation./hairspace 17

Travis County received 24,269 ICE detainer requests for fiscal years 2006 through 2017 (up to August 25)."
text12_semantic_0018,text12,text12.md,18,semantic,91,62,"In about 3.3 percent of all ICE detainer requests, amounting to 814 ICE detainer subjects, individuals told the sheriff's office that they were born in the United States or were a U.S. citizen and presented an SSN (Figure 1)./hairspace 18 Of those 814 cases, ICE did not cancel or decline arrest in 586 cases, equal to 2.4 percent of all ICE detainers."
text12_semantic_0019,text12,text12.md,19,semantic,46,33,"However, ICE did formally cancel its detainer requests in 156 cases and declined to arrest in another 72 cases, equal to about 0.6 percent and 0.3 percent of all ICE detainers, respectively ."
text12_semantic_0020,text12,text12.md,20,semantic,63,42,"Thus, ICE chose not to execute its detainers in 228 cases where a person asserted U.S. citizenship, which amounted to 0.9 percent of all detainer subjects./hairspace 19

The best explanation for these unexecuted detainers is that ICE believed the detainees' citizenship claims."
text12_semantic_0021,text12,text12.md,21,semantic,32,27,ICE requires agents to investigate claims of U.S. citizenship before an arrest and to issue detainers based on the agent's assessment of probable cause of deportability .
